id,label
5060556,bad
5060558,neutral
5060559,bad
5060560,neutral
5060561,neutral
5060562,neutral
5060563,neutral
5060564,neutral
5060566,neutral
5060568,very bad
5060569,bad
5060570,good
5060571,good
5060573,neutral
5060574,good
5060575,neutral
5060580,good
5060582,neutral
5060583,bad
5060584,neutral
5060585,very bad
5060588,neutral
5060589,good
5060590,very bad
5060591,neutral
5060592,very bad
5060593,neutral
5060594,bad
5060595,good
5060596,neutral
5060597,neutral
5060598,bad
5060599,very bad
5060600,very bad
5060601,neutral
5060602,neutral
5060603,bad
5060604,neutral
5060605,neutral
5060607,good
5060608,good
5060612,good
5060613,very bad
5060614,bad
5060617,neutral
5060618,neutral
5060619,neutral
5060620,good
5060621,neutral
5060622,good
5060623,neutral
5060625,neutral
5060628,neutral
5060629,bad
5060630,bad
5060631,very bad
5060632,neutral
5060633,neutral
5060634,neutral
5060635,good
5060636,neutral
5060637,neutral
5060639,good
5060641,neutral
5060642,neutral
5060643,good
5060644,good
5060645,bad
5060646,bad
5060647,bad
5060648,neutral
5060652,neutral
5060653,bad
5060654,very bad
5060655,very bad
5060656,very bad
5060657,bad
5060658,neutral
5060659,bad
5060663,neutral
5060664,bad
5060666,neutral
5060668,neutral
5060670,good
5060671,bad
5060672,bad
5060673,very bad
5060674,very bad
5060675,neutral
5060680,neutral
5060683,good
5060684,very bad
5060685,bad
5060686,very bad
5060687,bad
5060688,bad
5060689,bad
5060693,very bad
5060694,very bad
5060695,very bad
5060696,neutral
5060697,neutral
5060698,very bad
5060699,good
5060700,neutral
5060701,very bad
5060702,neutral
5060703,very bad
5060704,very bad
5060705,bad
5060706,neutral
5060707,neutral
5060708,bad
5060709,neutral
5060710,neutral
5060711,very bad
5060712,neutral
5060713,neutral
5060714,neutral
5060715,bad
5060716,bad
5060717,bad
5060718,neutral
5060719,neutral
5060720,very bad
5060721,very bad
5060722,very bad
5060723,bad
5060729,bad
5060730,good
5060732,bad
5060734,very bad
5060735,very bad
5060738,neutral
5060739,bad
5060743,neutral
5060744,neutral
5060745,bad
5060746,neutral
5060747,good
5060749,good
5060750,neutral
5060751,neutral
5060752,neutral
5060753,good
5060754,very bad
5060755,good
5060756,bad
5060757,very bad
5060758,very bad
5060759,neutral
5060760,neutral
5060761,bad
5060762,neutral
5060763,neutral
5060764,neutral
5060765,bad
5060766,bad
5060767,very bad
5060771,neutral
5060772,bad
5060773,bad
5060774,neutral
5060776,neutral
5060778,neutral
5060779,bad
5060780,neutral
5060782,bad
5060783,very bad
5060784,very bad
5060785,neutral
5060788,good
5060789,neutral
5060790,neutral
5060791,very bad
5060794,neutral
5060795,neutral
5060796,neutral
5060797,neutral
5060798,neutral
5060799,very bad
5060802,neutral
5060803,neutral
5060804,neutral
5060805,neutral
5060806,bad
5060807,good
5060808,neutral
5060809,very bad
5060810,bad
5060811,bad
5060812,very bad
5060814,bad
5060815,bad
5060818,neutral
5060819,neutral
5060820,neutral
5060821,bad
5060822,neutral
5060823,neutral
5060824,bad
5060825,very bad
5060826,very bad
5060827,bad
5060828,good
5060829,very bad
5060830,good
5060831,bad
5060832,very bad
5060833,very bad
5060834,neutral
5060835,bad
5060836,bad
5060837,neutral
5060838,good
5060839,very bad
5060840,good
5060841,very bad
5060842,neutral
5060843,good
5060846,bad
5060847,very bad
5060849,very bad
5060850,very bad
5060852,bad
5060854,good
5060855,neutral
5060856,bad
5060858,bad
5060859,neutral
5060860,bad
5060861,neutral
5060862,neutral
5060863,neutral
5060864,neutral
5060865,very bad
5060866,neutral
5060867,neutral
5060868,neutral
5060869,bad
5060870,very bad
5060871,bad
5060873,very bad
5060876,very bad
5060877,bad
5060878,very bad
5060879,neutral
5060882,good
5060883,good
5060885,neutral
5060886,neutral
5060887,bad
5060888,neutral
5060889,neutral
5060890,neutral
5060891,neutral
5060892,very bad
5060894,very bad
5060895,neutral
5060896,neutral
5060897,neutral
5060898,neutral
5060899,good
5060900,good
5060903,good
5060904,neutral
5060905,neutral
5060906,very bad
5060908,neutral
5060909,bad
5060910,very bad
5060911,very bad
5060912,bad
5060913,very bad
5060917,good
5060918,neutral
5060919,neutral
5060920,very bad
5060921,very bad
5060922,very bad
5060923,bad
5060924,bad
5060925,neutral
5060926,good
5060927,neutral
5060928,neutral
5060929,very bad
5060930,bad
5060933,neutral
5060934,very bad
5060936,very bad
5060938,very bad
5060939,very bad
5060940,very bad
5060941,very bad
5060944,bad
5060945,bad
5060947,bad
5060948,bad
5060949,bad
5060950,good
5060951,good
5060952,good
5060955,good
5060957,neutral
5060958,good
5060961,neutral
5060963,very bad
5060964,bad
5060967,neutral
5060969,good
5060970,good
5060972,bad
5060973,neutral
5060974,bad
5060975,neutral
5060976,bad
5060978,neutral
5060979,good
5060980,neutral
5060981,bad
5060982,neutral
5060983,neutral
5060984,very bad
5060985,bad
5060986,neutral
5060991,neutral
5060992,neutral
5060994,neutral
5060995,neutral
5060996,bad
5060997,good
5061000,very bad
5061001,very bad
5061002,very bad
5061003,bad
5061006,neutral
5061007,neutral
5061008,neutral
5061009,good
5061010,bad
5061011,neutral
5061012,neutral
5061014,neutral
5061015,neutral
5061016,neutral
5061017,neutral
5061018,neutral
5061019,neutral
5061020,neutral
5061021,good
5061022,good
5061023,neutral
5061024,neutral
5061026,neutral
5061027,very bad
5061028,neutral
5061029,bad
5061030,neutral
5061031,neutral
5061032,bad
5061033,neutral
5061034,good
5061035,very bad
5061036,very bad
5061037,very bad
5061038,neutral
5061039,neutral
5061040,neutral
5061041,neutral
5061042,neutral
5061043,good
5061044,good
5061045,bad
5061046,neutral
5061049,very bad
5061050,very bad
5061051,bad
5061052,bad
5061053,very bad
5061054,very bad
5061055,very bad
5061056,very bad
5061057,good
5061058,neutral
5061060,bad
5061061,bad
5061062,neutral
5061063,neutral
5061065,neutral
5061066,neutral
5061067,bad
5061068,bad
5061069,bad
5061070,neutral
5061072,very bad
5061073,bad
5061074,very bad
5061075,neutral
5061076,neutral
5061077,very bad
5061078,very bad
5061080,bad
5061081,very bad
5061082,very bad
5061083,bad
5061084,very bad
5061085,neutral
5061086,neutral
5061087,very bad
5061088,neutral
5061089,neutral
5061090,neutral
5061091,bad
5061094,neutral
5061095,very bad
5061099,bad
5061100,bad
5061101,bad
5061102,bad
5061103,very bad
5061106,very bad
5061107,very bad
5061108,bad
5061109,very bad
5061110,very bad
5061111,bad
5061113,neutral
5061114,bad
5061115,bad
5061116,bad
5061117,very bad
5061118,neutral
5061119,neutral
5061120,bad
5061121,neutral
5061122,neutral
5061123,bad
5061126,neutral
5061128,very bad
5061129,very bad
5061130,very bad
5061131,bad
5061132,good
5061133,bad
5061135,neutral
5061136,neutral
5061137,very bad
5061138,very bad
5061139,neutral
5061140,bad
5061141,neutral
5061142,neutral
5061143,bad
5061144,neutral
5061145,bad
5061146,neutral
5061147,neutral
5061148,neutral
5061151,good
5061152,good
5061153,good
5061154,neutral
5061156,bad
5061157,neutral
5061160,neutral
5061161,neutral
5061162,neutral
5061165,neutral
5061167,bad
5061169,very bad
5061170,neutral
5061171,bad
5061172,neutral
5061173,very bad
5061174,bad
5061175,bad
5061178,bad
5061179,very bad
5061181,neutral
5061182,neutral
5061183,neutral
5061184,bad
5061185,neutral
5061186,neutral
5061187,neutral
5061188,bad
5061189,very bad
5061190,neutral
5061191,bad
5061192,neutral
5061193,neutral
5061194,neutral
5061195,neutral
5061196,very bad
5061197,good
5061198,good
5061199,very bad
5061200,very bad
5061201,neutral
5061203,neutral
5061205,very bad
5061206,neutral
5061207,neutral
5061210,very bad
5061211,very bad
5061212,very bad
5061213,very bad
5061214,good
5061215,neutral
5061216,bad
5061217,very bad
5061218,very bad
5061219,very bad
5061220,neutral
5061221,neutral
5061222,neutral
5061223,neutral
5061224,good
5061225,very bad
5061226,neutral
5061229,bad
5061230,neutral
5061231,neutral
5061232,neutral
5061233,good
5061234,bad
5061235,bad
5061236,neutral
5061237,neutral
5061238,neutral
5061239,bad
5061240,bad
5061241,bad
5061242,bad
5061243,neutral
5061244,neutral
5061245,neutral
5061246,neutral
5061247,neutral
5061248,neutral
5061249,neutral
5061250,neutral
5061251,neutral
5061252,neutral
5061253,neutral
5061254,neutral
5061255,good
5061256,very bad
5061257,very bad
5061258,bad
5061259,very bad
5061260,bad
5061261,good
5061263,very bad
5061264,neutral
5061265,neutral
5061266,neutral
5061267,very bad
5061268,very bad
5061270,neutral
5061271,neutral
5061272,neutral
5061273,neutral
5061274,good
5061275,neutral
5061276,good
5061277,bad
5061278,neutral
5061279,bad
5061280,bad
5061281,neutral
5061282,bad
5061283,very bad
5061286,neutral
5061287,neutral
5061288,neutral
5061290,bad
5061291,neutral
5061292,bad
5061293,bad
5061294,neutral
5061296,neutral
5061297,neutral
5061298,bad
5061300,bad
5061301,neutral
5061302,very bad
5061303,very bad
5061304,bad
5061305,neutral
5061306,neutral
5061307,neutral
5061308,neutral
5061311,neutral
5061312,neutral
5061313,neutral
5061314,good
5061315,bad
5061316,bad
5061317,bad
5061320,neutral
5061321,very bad
5061322,neutral
5061323,neutral
5061324,neutral
5061330,very bad
5061332,very bad
5061333,very bad
5061334,neutral
5061335,neutral
5061336,neutral
5061337,bad
5061338,neutral
5061339,good
5061340,very bad
5061344,neutral
5061346,neutral
5061347,very bad
5061349,neutral
5061351,bad
5061352,bad
5061353,very bad
5061354,neutral
5061355,neutral
5061356,neutral
5061357,very bad
5061358,neutral
5061359,very bad
5061360,very bad
5061361,neutral
5061362,neutral
5061363,bad
5061364,bad
5061365,neutral
5061368,neutral
5061369,neutral
5061370,very bad
5061371,neutral
5061372,neutral
5061376,neutral
5061377,neutral
5061378,bad
5061379,neutral
5061381,very bad
5061382,good
5061383,very bad
5061384,very bad
5061385,bad
5061386,bad
5061388,neutral
5061389,neutral
5061390,neutral
5061391,good
5061392,neutral
5061393,neutral
5061394,bad
5061396,good
5061397,good
5061398,very bad
5061399,neutral
5061400,neutral
5061401,bad
5061402,neutral
5061403,very bad
5061404,neutral
5061405,bad
5061409,good
5061410,bad
5061411,neutral
5061412,very bad
5061413,very bad
5061414,very bad
5061415,good
5061416,very bad
5061417,very bad
5061418,neutral
5061419,good
5061421,neutral
5061422,bad
5061423,bad
5061424,neutral
5061427,bad
5061428,very bad
5061429,neutral
5061430,neutral
5061431,very bad
5061432,very bad
5061433,bad
5061434,neutral
5061435,neutral
5061436,neutral
5061437,neutral
5061438,neutral
5061439,neutral
5061440,neutral
5061441,very bad
5061442,neutral
5061443,neutral
5061449,neutral
5061450,neutral
5061452,bad
5061455,bad
5061456,neutral
5061457,neutral
5061458,very bad
5061459,neutral
5061460,bad
5061461,neutral
5061462,neutral
5061463,neutral
5061467,very bad
5061469,very bad
5061470,very bad
5061471,very bad
5061472,very bad
5061473,good
5061474,very bad
5061475,very bad
5061476,very bad
5061477,neutral
5061478,neutral
5061479,neutral
5061481,neutral
5061482,neutral
5061483,neutral
5061484,neutral
5061485,neutral
5061486,very bad
5061488,neutral
5061489,bad
5061493,bad
5061494,good
5061495,very bad
5061496,very bad
5061497,neutral
5061498,neutral
5061499,bad
5061500,neutral
5061501,bad
5061503,bad
5061504,neutral
5061505,neutral
5061506,bad
5061507,neutral
5061508,bad
5061509,very bad
5061510,very bad
5061512,bad
5061513,neutral
5061514,neutral
5061517,bad
5061518,very bad
5061519,bad
5061520,very bad
5061521,bad
5061522,very bad
5061523,very bad
5061525,bad
5061526,neutral
5061527,neutral
5061528,bad
5061530,very bad
5061531,very bad
5061532,bad
5061533,neutral
5061535,very bad
5061536,very bad
5061538,neutral
5061547,bad
5061548,very bad
5061549,neutral
5061551,very bad
5061552,very bad
5061553,very bad
5061554,very bad
5061555,neutral
5061556,bad
5061557,neutral
5061558,bad
5061559,bad
5061560,bad
5061561,neutral
5061562,neutral
5061563,neutral
5061564,neutral
5061565,neutral
5061566,neutral
5061567,very bad
5061568,bad
5061569,very bad
5061570,very bad
5061571,neutral
5061572,bad
5061578,neutral
5061579,very bad
5061580,very bad
5061581,very bad
5061582,bad
5061586,neutral
5061587,bad
5061588,bad
5061589,neutral
5061590,neutral
5061593,neutral
5061594,very bad
5061595,very bad
5061596,neutral
5061598,neutral
5061599,neutral
5061601,good
5061602,very bad
5061603,neutral
5061604,very bad
5061607,neutral
5061608,bad
5061609,neutral
5061610,neutral
5061611,bad
5061612,neutral
5061613,bad
5061614,neutral
5061615,neutral
5061618,very bad
5061619,neutral
5061620,very bad
5061621,neutral
5061622,bad
5061623,neutral
5061624,bad
5061625,very bad
5061626,very bad
5061627,very bad
5061628,neutral
5061629,very bad
5061630,very bad
5061631,very bad
5061632,neutral
5061633,neutral
5061636,bad
5061637,neutral
5061638,neutral
5061639,bad
5061640,bad
5061641,very bad
5061642,very bad
5061644,bad
5061645,bad
5061646,neutral
5061647,neutral
5061648,neutral
5061649,bad
5061650,very bad
5061651,neutral
5061652,neutral
5061653,bad
5061654,bad
5061655,neutral
5061656,neutral
5061657,bad
5061658,neutral
5061659,very bad
5061660,bad
5061661,neutral
5061662,neutral
5061663,neutral
5061664,bad
5061665,bad
5061666,bad
5061667,good
5061668,good
5061669,neutral
5061670,neutral
5061671,good
5061672,good
5061673,very bad
5061676,bad
5061677,neutral
5061678,neutral
5061679,neutral
5061680,bad
5061681,neutral
5061682,bad
5061683,neutral
5061684,neutral
5061685,neutral
5061687,bad
5061688,bad
5061689,neutral
5061690,very bad
5061691,very bad
5061692,very bad
5061693,very bad
5061694,neutral
5061695,neutral
5061696,neutral
5061697,neutral
5061698,good
5061699,neutral
5061700,neutral
5061701,good
5061702,neutral
5061703,very bad
5061704,very bad
5061705,very bad
5061706,bad
5061707,neutral
5061712,neutral
5061713,very bad
5061714,very bad
5061715,very bad
5061716,neutral
5061718,neutral
5061719,neutral
5061720,bad
5061721,neutral
5061722,neutral
5061723,bad
5061724,neutral
5061725,neutral
5061726,very bad
5061727,good
5061728,good
5061729,good
5061730,good
5061731,good
5061732,good
5061733,good
5061738,neutral
5061739,good
5061740,neutral
5061741,bad
5061742,bad
5061743,neutral
5061744,neutral
5061745,very bad
5061746,very bad
5061747,very bad
5061748,bad
5061749,bad
5061753,bad
5061755,neutral
5061758,very bad
5061759,very bad
5061761,bad
5061762,bad
5061766,good
5061767,neutral
5061768,very bad
5061769,very bad
5061770,neutral
5061773,bad
5061774,bad
5061778,bad
5061780,bad
5061781,good
5061782,bad
5061783,neutral
5061784,neutral
5061785,very bad
5061786,bad
5061787,very bad
5061788,very bad
5061789,very bad
5061790,neutral
5061791,very bad
5061792,neutral
5061793,neutral
5061794,good
5061795,bad
5061796,bad
5061797,bad
5061798,neutral
5061799,bad
5061800,neutral
5061801,bad
5061802,neutral
5061803,bad
5061804,very bad
5061807,good
5061808,bad
5061809,bad
5061810,neutral
5061811,very bad
5061812,neutral
5061813,neutral
5061814,neutral
5061815,neutral
5061816,very bad
5061817,very bad
5061818,bad
5061819,neutral
5061820,bad
5061821,bad
5061822,bad
5061823,very bad
5061824,very bad
5061825,very bad
5061828,neutral
5061829,neutral
5061830,neutral
5061831,bad
5061832,very bad
5061835,bad
5061837,neutral
5061838,neutral
5061839,very bad
5061840,neutral
5061841,neutral
5061842,neutral
5061843,bad
5061844,neutral
5061845,neutral
5061846,very bad
5061847,very bad
5061848,bad
5061849,neutral
5061850,bad
5061851,neutral
5061854,neutral
5061855,very bad
5061856,very bad
5061857,very bad
5061858,bad
5061859,very bad
5061860,bad
5061861,very bad
5061862,neutral
5061865,neutral
5061866,neutral
5061867,neutral
5061868,neutral
5061870,good
5061871,very bad
5061872,bad
5061873,bad
5061874,neutral
5061875,very bad
5061876,neutral
5061877,neutral
5061878,very bad
5061879,good
5061880,good
5061881,good
5061882,good
5061883,good
5061884,good
5061885,bad
5061887,bad
5061888,neutral
5061889,bad
5061890,very bad
5061891,neutral
5061892,neutral
5061893,neutral
5061896,very bad
5061897,good
5061898,very bad
5061899,very bad
5061900,very bad
5061901,neutral
5061906,neutral
5061907,good
5061908,neutral
5061909,neutral
5061910,very bad
5061911,bad
5061912,bad
5061913,neutral
5061914,neutral
5061916,neutral
5061917,neutral
5061918,very bad
5061919,good
5061920,bad
5061921,bad
5061922,neutral
5061923,bad
5061925,neutral
5061926,bad
5061927,neutral
5061928,neutral
5061929,neutral
5061930,very bad
5061933,neutral
5061934,bad
5061935,neutral
5061939,neutral
5061940,neutral
5061941,good
5061942,neutral
5061943,neutral
5061944,bad
5061945,very bad
5061946,bad
5061948,neutral
5061949,very bad
5061950,good
5061951,good
5061952,bad
5061953,neutral
5061954,neutral
5061955,bad
5061956,neutral
5061957,neutral
5061958,very bad
5061959,very bad
5061960,neutral
5061961,good
5061962,neutral
5061963,bad
5061965,neutral
5061966,neutral
5061967,neutral
5061968,neutral
5061970,neutral
5061972,neutral
5061973,neutral
5061974,neutral
5061975,neutral
5061976,neutral
5061977,neutral
5061978,neutral
5061979,very bad
5061980,very bad
5061981,very bad
5061982,neutral
5061983,neutral
5061984,neutral
5061985,neutral
5061986,neutral
5061987,neutral
5061988,very bad
5061989,very bad
5061990,very bad
5061991,very bad
5061992,very bad
5061993,bad
5061994,bad
5061995,bad
5061996,neutral
5061997,bad
5061998,very bad
5061999,bad
5062000,very bad
5062001,very bad
5062005,neutral
5062006,bad
5062007,neutral
5062008,bad
5062011,very bad
5062016,neutral
5062017,very bad
5062019,very bad
5062020,very bad
5062023,neutral
5062024,neutral
5062025,bad
5062026,neutral
5062027,neutral
5062029,neutral
5062030,neutral
5062031,neutral
5062032,very bad
5062033,very bad
5062034,bad
5062035,neutral
5062037,bad
5062038,very bad
5062039,bad
5062040,neutral
5062041,bad
5062042,bad
5062043,neutral
5062044,neutral
5062045,good
5062046,good
5062051,neutral
5062052,neutral
5062056,very bad
5062057,very bad
5062058,very bad
5062059,neutral
5062060,bad
5062062,very bad
5062063,neutral
5062064,bad
5062065,very bad
5062066,bad
5062067,neutral
5062068,very bad
5062069,neutral
5062071,bad
5062072,bad
5062073,neutral
5062074,bad
5062075,very bad
5062077,very bad
5062078,neutral
5062079,very bad
5062080,bad
5062081,bad
5062082,very bad
5062083,very bad
5062084,bad
5062085,neutral
5062086,neutral
5062087,good
5062088,neutral
5062089,neutral
5062090,neutral
5062091,very bad
5062092,neutral
5062093,very bad
5062094,good
5062095,neutral
5062096,neutral
5062098,neutral
5062100,neutral
5062102,neutral
5062103,good
5062104,bad
5062105,bad
5062106,very bad
5062107,neutral
5062110,bad
5062111,bad
5062112,very bad
5062113,neutral
5062114,neutral
5062115,neutral
5062116,very bad
5062117,neutral
5062119,very bad
5062120,bad
5062121,very bad
5062122,bad
5062123,very bad
5062124,very bad
5062125,neutral
5062126,very bad
5062127,neutral
5062128,neutral
5062129,bad
5062130,bad
5062131,neutral
5062132,very bad
5062136,neutral
5062137,very bad
5062138,very bad
5062139,very bad
5062140,neutral
5062141,bad
5062142,bad
5062143,bad
5062144,neutral
5062145,neutral
5062146,neutral
5062149,very bad
5062150,neutral
5062151,bad
5062153,very bad
5062154,very bad
5062155,bad
5062156,neutral
5062157,neutral
5062159,very bad
5062160,neutral
5062161,neutral
5062162,very bad
5062163,bad
5062165,neutral
5062166,bad
5062167,neutral
5062168,bad
5062169,bad
5062170,neutral
5062171,bad
5062173,neutral
5062174,neutral
5062175,very bad
5062176,very bad
5062177,very bad
5062178,very bad
5062181,neutral
5062182,neutral
5062183,bad
5062184,bad
5062185,bad
5062186,neutral
5062187,neutral
5062188,bad
5062189,very bad
5062190,neutral
5062195,neutral
5062197,neutral
5062198,bad
5062199,neutral
5062201,neutral
5062205,good
5062206,bad
5062208,good
5062209,neutral
5062210,bad
5062211,bad
5062212,neutral
5062213,bad
5062214,neutral
5062215,neutral
5062217,very bad
5062218,very bad
5062219,bad
5062220,very bad
5062221,neutral
5062222,neutral
5062223,neutral
5062224,bad
5062225,neutral
5062226,very bad
5062227,neutral
5062232,neutral
5062233,neutral
5062234,good
5062236,neutral
5062237,neutral
5062240,good
5062241,neutral
5062242,neutral
5062243,neutral
5062244,very bad
5062245,very bad
5062246,neutral
5062247,very bad
5062248,neutral
5062249,neutral
5062250,neutral
5062251,neutral
5062252,neutral
5062254,neutral
5062255,bad
5062256,bad
5062257,neutral
5062259,neutral
5062260,bad
5062265,bad
5062266,neutral
5062267,very bad
5062268,bad
5062270,neutral
5062271,very bad
5062272,very bad
5062273,bad
5062274,good
5062278,neutral
5062279,neutral
5062280,neutral
5062281,very bad
5062282,very bad
5062283,bad
5062284,neutral
5062285,neutral
5062286,neutral
5062287,very bad
5062288,bad
5062290,very bad
5062291,bad
5062292,neutral
5062293,neutral
5062294,bad
5062295,neutral
5062296,bad
5062297,neutral
5062298,good
5062299,bad
5062300,bad
5062301,bad
5062302,bad
5062303,very bad
5062304,bad
5062305,neutral
5062306,neutral
5062307,bad
5062308,good
5062309,very bad
5062310,very bad
5062311,very bad
5062312,neutral
5062313,neutral
5062314,neutral
5062315,very bad
5062316,bad
5062317,bad
5062318,very bad
5062319,very bad
5062320,neutral
5062321,neutral
5062322,neutral
5062323,neutral
5062326,neutral
5062327,bad
5062328,neutral
5062329,neutral
5062330,very bad
5062331,bad
5062332,neutral
5062333,neutral
5062334,bad
5062335,very bad
5062336,neutral
5062337,neutral
5062338,neutral
5062339,bad
5062341,bad
5062342,very bad
5062343,neutral
5062345,bad
5062346,bad
5062347,very bad
5062348,neutral
5062349,very bad
5062350,very bad
5062351,very bad
5062353,neutral
5062356,neutral
5062358,neutral
5062359,neutral
5062362,bad
5062363,neutral
5062364,good
5062365,very bad
5062366,very bad
5062367,good
5062368,very bad
5062369,neutral
5062370,neutral
5062371,neutral
5062374,very bad
5062375,very bad
5062380,neutral
5062381,bad
5062382,very bad
5062387,very bad
5062388,bad
5062389,very bad
5062390,very bad
5062391,bad
5062392,bad
5062394,very bad
5062396,neutral
5062397,neutral
5062398,neutral
5062399,very bad
5062400,bad
5062401,bad
5062402,neutral
5062403,neutral
5062404,bad
5062405,neutral
5062406,good
5062407,neutral
5062408,neutral
5062409,neutral
5062410,neutral
5062411,very bad
5062413,bad
5062414,bad
5062415,neutral
5062416,neutral
5062417,bad
5062418,bad
5062419,neutral
5062420,neutral
5062421,bad
5062424,neutral
5062425,neutral
5062426,neutral
5062427,bad
5062428,neutral
5062435,bad
5062436,bad
5062438,very bad
5062439,bad
5062440,neutral
5062441,neutral
5062443,neutral
5062444,bad
5062445,neutral
5062446,bad
5062447,bad
5062448,bad
5062451,very bad
5062452,very bad
5062453,bad
5062454,neutral
5062456,neutral
5062457,very bad
5062458,very bad
5062459,very bad
5062460,bad
5062461,very bad
5062462,neutral
5062465,very bad
5062466,neutral
5062467,neutral
5062468,bad
5062469,neutral
5062471,bad
5062472,very bad
5062473,neutral
5062474,neutral
5062475,neutral
5062478,neutral
5062479,bad
5062480,bad
5062481,bad
5062483,neutral
5062484,bad
5062485,bad
5062488,neutral
5062489,neutral
5062490,neutral
5062491,bad
5062492,good
5062493,good
5062494,neutral
5062495,neutral
5062496,very bad
5062497,neutral
5062500,neutral
5062501,bad
5062502,neutral
5062503,neutral
5062504,neutral
5062505,neutral
5062506,very bad
5062507,very bad
5062508,very bad
5062510,neutral
5062511,bad
5062514,neutral
5062515,neutral
5062516,neutral
5062517,neutral
5062518,neutral
5062519,very bad
5062520,very bad
5062521,very bad
5062522,neutral
5062523,neutral
5062525,neutral
5062526,bad
5062527,neutral
5062528,bad
5062531,very bad
5062532,neutral
5062533,neutral
5062534,good
5062535,neutral
5062536,very bad
5062537,neutral
5062538,good
5062539,very bad
5062540,neutral
5062542,neutral
5062544,neutral
5062547,neutral
5062548,neutral
5062550,bad
5062551,neutral
5062552,bad
5062553,very bad
5062554,very bad
5062555,bad
5062556,bad
5062557,bad
5062558,bad
5062560,neutral
5062561,bad
5062562,neutral
5062563,very bad
5062564,neutral
5062565,good
5062566,neutral
5062568,bad
5062569,bad
5062573,neutral
5062574,neutral
5062576,neutral
5062577,very bad
5062578,neutral
5062582,neutral
5062583,very bad
5062584,very bad
5062585,very bad
5062586,neutral
5062587,bad
5062590,good
5062591,good
5062592,good
5062593,bad
5062594,very bad
5062595,good
5062596,good
5062599,neutral
5062600,neutral
5062601,bad
5062602,neutral
5062604,good
5062605,neutral
5062606,neutral
5062607,bad
5062608,bad
5062609,bad
5062610,neutral
5062611,neutral
5062612,neutral
5062613,neutral
5062614,neutral
5062615,good
5062617,very bad
5062618,neutral
5062619,good
5062621,good
5062622,neutral
5062623,good
5062625,good
5062626,good
5062628,good
5062629,good
5062630,very bad
5062631,good
5062632,neutral
5062635,neutral
5062636,good
5062637,bad
5062639,good
5062640,neutral
5062645,neutral
5062646,bad
5062649,neutral
5062651,bad
5062652,very bad
5062653,very bad
5062654,bad
5062655,bad
5062656,neutral
5062657,neutral
5062658,bad
5062659,very bad
5062660,very bad
5062661,neutral
5062662,neutral
5062663,very bad
5062668,bad
5062669,neutral
5062670,good
5062671,neutral
5062672,bad
5062673,bad
5062674,neutral
5062676,bad
5062678,bad
5062679,neutral
5062680,neutral
5062683,good
5062685,bad
5062686,bad
5062687,neutral
5062688,neutral
5062689,bad
5062690,very bad
5062691,very bad
5062692,neutral
5062693,good
5062694,neutral
5062695,neutral
5062696,neutral
5062697,neutral
5062698,good
5062699,very bad
5062702,neutral
5062704,neutral
5062705,bad
5062706,neutral
5062707,neutral
5062708,good
5062709,good
5062710,very bad
5062711,neutral
5062712,neutral
5062713,neutral
5062714,neutral
5062717,bad
5062719,bad
5062720,bad
5062721,bad
5062723,very bad
5062726,very bad
5062727,bad
5062734,bad
5062735,very bad
5062736,good
5062737,good
5062738,good
5062739,very bad
5062740,very bad
5062741,neutral
5062743,very bad
5062744,very bad
5062745,very bad
5062747,very bad
5062748,neutral
5062749,bad
5062750,bad
5062751,bad
5062754,neutral
5062755,neutral
5062756,neutral
5065313,very bad
5065314,very bad
5065315,good
5065316,very bad
5065320,neutral
5065321,good
5065322,neutral
5065323,neutral
5065329,bad
5065333,very bad
5065334,very bad
5065335,bad
5065336,neutral
5065337,neutral
5065338,bad
5065339,very bad
5065341,bad
5065342,very bad
5065343,very bad
5065344,good
5065345,very bad
5065346,very bad
5065348,neutral
5065349,good
5065350,very bad
5065351,bad
5065352,very bad
5065354,bad
5065355,neutral
5065356,neutral
5065357,neutral
5065358,bad
5065359,bad
5065360,neutral
5065361,very bad
5065362,neutral
5065363,neutral
5065364,bad
5065365,very bad
5065366,bad
5065367,neutral
5065368,very bad
5065369,very bad
5065370,very bad
5065371,neutral
5065372,neutral
5065373,neutral
5065374,bad
5065375,neutral
5065376,very bad
5065377,very bad
5065379,bad
5065380,bad
5065381,bad
5065383,very bad
5065384,very bad
5065385,good
5065387,very bad
5065389,neutral
5065390,very bad
5065391,very bad
5065392,very bad
5065395,good
5065396,bad
5065397,bad
5065398,good
5065399,good
5065400,bad
5065402,good
5065403,good
5065404,good
5065405,good
5065406,good
5065407,bad
5065408,bad
5065411,very bad
5065412,neutral
5065413,good
5065414,very bad
5065415,neutral
5065416,very bad
5065418,neutral
5065419,very bad
5065420,neutral
5065421,bad
5065422,good
5065423,neutral
5065424,neutral
5065425,neutral
5065426,neutral
5065427,neutral
5065428,neutral
5065429,neutral
5065430,neutral
5065432,neutral
5065435,neutral
5065436,bad
5065437,neutral
5065438,neutral
5065439,good
5065441,good
5065442,bad
5065443,neutral
5065444,bad
5065446,bad
5065447,bad
5065451,very bad
5065452,good
5065454,neutral
5065456,bad
5065457,bad
5065460,bad
5065461,bad
5065462,bad
5065465,neutral
5065471,neutral
5065472,neutral
5065473,neutral
5065474,bad
5065475,neutral
5065477,neutral
5065478,neutral
5065479,good
5065480,neutral
5065484,very bad
5065485,bad
5065486,good
5065487,good
5065488,neutral
5065489,neutral
5065490,neutral
