id,label
5061857,bad
5061858,neutral
5061859,bad
5061860,bad
5061861,bad
5061862,neutral
5061865,neutral
5061866,neutral
5061867,neutral
5061868,neutral
5061870,good
5061871,bad
5061872,neutral
5061873,neutral
5061874,neutral
5061875,bad
5061876,neutral
5061877,neutral
5061878,bad
5061879,good
5061880,good
5061881,good
5061882,good
5061883,good
5061884,good
5061885,neutral
5061887,neutral
5061888,neutral
5061889,bad
5061890,bad
5061891,neutral
5061892,neutral
5061893,neutral
5061896,bad
5061897,neutral
5061898,bad
5061899,bad
5061900,bad
5061901,neutral
5061906,neutral
5061907,good
5061908,neutral
5061909,neutral
5061910,bad
5061911,neutral
5061912,neutral
5061913,neutral
5061914,neutral
5061916,neutral
5061917,neutral
5061918,bad
5061919,good
5061920,neutral
5061921,neutral
5061922,neutral
5061923,neutral
5061925,neutral
5061926,neutral
5061927,neutral
5061928,neutral
5061929,neutral
5061930,bad
5061933,neutral
5061934,neutral
5061935,neutral
5061939,neutral
5061940,neutral
5061941,good
5061942,neutral
5061943,neutral
5061944,neutral
5061945,bad
5061946,neutral
5061948,neutral
5061949,bad
5061950,good
5061951,good
5061952,neutral
5061953,neutral
5061954,neutral
5061955,bad
5061956,neutral
5061957,neutral
5061958,bad
5061959,bad
5061960,neutral
5061961,good
5061962,neutral
5061963,bad
5061965,neutral
5061966,neutral
5061967,neutral
5061968,neutral
5061970,neutral
5061972,neutral
5061973,neutral
5061974,neutral
5061975,neutral
5061976,neutral
5061977,neutral
5061978,neutral
5061979,bad
5061980,bad
5061981,bad
5061982,neutral
5061983,neutral
5061984,neutral
5061985,neutral
5061986,neutral
5061987,neutral
5061988,bad
5061989,bad
5061990,bad
5061991,bad
5061992,bad
5061993,neutral
5061994,bad
5061995,neutral
5061996,neutral
5061997,neutral
5061998,bad
5061999,bad
5062000,bad
5062001,bad
5062005,neutral
5062006,neutral
5062007,neutral
5062008,neutral
5062011,bad
5062016,good
5062017,bad
5062019,bad
5062020,bad
5062023,neutral
5062024,neutral
5062025,neutral
5062026,neutral
5062027,neutral
5062029,neutral
5062030,neutral
5062031,neutral
5062032,bad
5062033,bad
5062034,neutral
5062035,neutral
5062037,neutral
5062038,bad
5062039,neutral
5062040,neutral
5062041,bad
5062042,bad
5062043,neutral
5062044,neutral
5062045,good
5062046,good
5062051,neutral
5062052,neutral
5062056,bad
5062057,bad
5062058,bad
5062059,neutral
5062060,neutral
5062062,bad
5062063,neutral
5062064,neutral
5062065,bad
5062066,neutral
5062067,neutral
5062068,bad
5062069,neutral
5062071,bad
5062072,neutral
5062073,neutral
5062074,bad
5062075,bad
5062077,bad
5062078,neutral
5062079,bad
5062080,bad
5062081,bad
5062082,bad
5062083,bad
5062084,neutral
5062085,neutral
5062086,good
5062087,good
5062088,neutral
5062089,neutral
5062090,good
5062091,bad
5062092,neutral
5062093,bad
5062094,good
5062095,neutral
5062096,neutral
5062098,neutral
5062100,neutral
5062102,neutral
5062103,good
5062104,neutral
5062105,neutral
5062106,bad
5062107,neutral
5062110,neutral
5062111,neutral
5062112,bad
5062113,neutral
5062114,neutral
5062115,neutral
5062116,bad
5062117,neutral
5062119,bad
5062120,neutral
5062121,bad
5062122,bad
5062123,bad
5062124,bad
5062125,neutral
5062126,bad
5062127,neutral
5062128,neutral
5062129,neutral
5062130,neutral
5062131,neutral
5062132,bad
5062136,good
5062137,neutral
5062138,bad
5062139,bad
5062140,neutral
5062141,neutral
5062142,neutral
5062143,neutral
5062144,neutral
5062145,neutral
5062146,neutral
5062149,bad
5062150,neutral
5062151,neutral
5062153,bad
5062154,bad
5062155,neutral
5062156,neutral
5062157,neutral
5062159,bad
5062160,neutral
5062161,neutral
5062162,bad
5062163,neutral
5062165,good
5062166,neutral
5062167,neutral
5062168,bad
5062169,neutral
5062170,neutral
5062171,neutral
5062173,neutral
5062174,neutral
5062175,bad
5062176,bad
5062177,bad
5062178,bad
5062181,neutral
5062182,neutral
5062183,neutral
5062184,neutral
5062185,neutral
5062186,neutral
5062187,neutral
5062188,neutral
5062189,bad
5062190,neutral
5062195,neutral
5062197,neutral
5062198,neutral
5062199,neutral
5062201,neutral
5062205,good
5062206,neutral
5062208,good
5062209,neutral
5062210,neutral
5062211,neutral
5062212,neutral
5062213,neutral
5062214,neutral
5062215,neutral
5062217,bad
5062218,bad
5062219,neutral
5062220,bad
5062221,neutral
5062222,neutral
5062223,neutral
5062224,neutral
5062225,neutral
5062226,bad
5062227,neutral
5062232,neutral
5062233,neutral
5062234,good
5062236,neutral
5062237,neutral
5062240,good
5062241,neutral
5062242,neutral
5062243,neutral
5062244,bad
5062245,bad
5062246,neutral
5062247,bad
5062248,neutral
5062249,neutral
5062250,neutral
5062251,neutral
5062252,neutral
5062254,neutral
5062255,neutral
5062256,bad
5062257,neutral
5062259,neutral
5062260,neutral
5062265,neutral
5062266,neutral
5062267,bad
5062268,neutral
5062270,good
5062271,bad
5062272,bad
5062273,neutral
5062274,good
5062278,neutral
5062279,neutral
5062280,neutral
5062281,bad
5062282,bad
5062283,neutral
5062284,neutral
5062285,neutral
5062286,neutral
5062287,bad
5062288,neutral
5062290,bad
5062291,neutral
5062292,neutral
5062293,neutral
5062294,neutral
5062295,neutral
5062296,neutral
5062297,neutral
5062298,good
5062299,neutral
5062300,neutral
5062301,neutral
5062302,bad
5062303,bad
5062304,bad
5062305,neutral
5062306,neutral
5062307,neutral
5062308,good
5062309,bad
5062310,bad
5062311,bad
5062312,neutral
5062313,neutral
5062314,neutral
5062315,bad
5062316,neutral
5062317,bad
5062318,bad
5062319,bad
5062320,neutral
5062321,neutral
5062322,neutral
5062323,neutral
5062326,neutral
5062327,bad
5062328,neutral
5062329,neutral
5062330,bad
5062331,neutral
5062332,neutral
5062333,neutral
5062334,neutral
5062335,bad
5062336,neutral
5062337,neutral
5062338,neutral
5062339,neutral
5062341,neutral
5062342,bad
5062343,neutral
5062345,neutral
5062346,bad
5062347,bad
5062348,neutral
5062349,bad
5062350,bad
5062351,bad
5062353,neutral
5062356,neutral
5062358,neutral
5062359,neutral
5062362,neutral
5062363,neutral
5062364,good
5062365,bad
5062366,bad
5062367,good
5062368,bad
5062369,neutral
5062370,neutral
5062371,neutral
5062374,bad
5062375,bad
5062380,neutral
5062381,neutral
5062382,bad
5062387,bad
5062388,neutral
5062389,bad
5062390,bad
5062391,neutral
5062392,neutral
5062394,bad
5062396,neutral
5062397,neutral
5062398,neutral
5062399,bad
5062400,bad
5062401,neutral
5062402,neutral
5062403,neutral
5062404,neutral
5062405,neutral
5062406,good
5062407,neutral
5062408,neutral
5062409,neutral
5062410,neutral
5062411,bad
5062413,bad
5062414,bad
5062415,neutral
5062416,neutral
5062417,neutral
5062418,neutral
5062419,neutral
5062420,neutral
5062421,neutral
5062424,neutral
5062425,neutral
5062426,neutral
5062427,neutral
5062428,neutral
5062435,neutral
5062436,neutral
5062438,bad
5062439,bad
5062440,neutral
5062441,neutral
5062443,neutral
5062444,neutral
5062445,neutral
5062446,neutral
5062447,bad
5062448,neutral
5062451,bad
5062452,bad
5062453,neutral
5062454,neutral
5062456,good
5062457,bad
5062458,bad
5062459,bad
5062460,neutral
5062461,bad
5062462,neutral
5062465,bad
5062466,neutral
5062467,neutral
5062468,neutral
5062469,neutral
5062471,bad
5062472,bad
5062473,neutral
5062474,neutral
5062475,neutral
5062478,neutral
5062479,bad
5062480,neutral
5062481,neutral
5062483,neutral
5062484,neutral
5062485,bad
5062488,neutral
5062489,neutral
5062490,neutral
5062491,neutral
5062492,good
5062493,good
5062494,neutral
5062495,neutral
5062496,bad
5062497,neutral
5062500,neutral
5062501,neutral
5062502,neutral
5062503,neutral
5062504,neutral
5062505,neutral
5062506,bad
5062507,bad
5062508,bad
5062510,neutral
5062511,neutral
5062514,neutral
5062515,neutral
5062516,neutral
5062517,neutral
5062518,neutral
5062519,bad
5062520,bad
5062521,bad
5062522,neutral
5062523,neutral
5062525,neutral
5062526,neutral
5062527,neutral
5062528,neutral
5062531,bad
5062532,neutral
5062533,neutral
5062534,good
5062535,neutral
5062536,bad
5062537,neutral
5062538,good
5062539,bad
5062540,neutral
5062542,neutral
5062544,neutral
5062547,neutral
5062548,neutral
5062550,neutral
5062551,neutral
5062552,neutral
5062553,bad
5062554,bad
5062555,neutral
5062556,bad
5062557,bad
5062558,neutral
5062560,neutral
5062561,neutral
5062562,neutral
5062563,bad
5062564,neutral
5062565,good
5062566,neutral
5062568,neutral
5062569,bad
5062573,neutral
5062574,neutral
5062576,neutral
5062577,bad
5062578,neutral
5062582,neutral
5062583,bad
5062584,bad
5062585,bad
5062586,neutral
5062587,neutral
5062590,good
5062591,good
5062592,good
5062593,neutral
5062594,bad
5062595,good
5062596,good
5062599,neutral
5062600,neutral
5062601,neutral
5062602,neutral
5062604,good
5062605,neutral
5062606,neutral
5062607,neutral
5062608,neutral
5062609,neutral
5062610,neutral
5062611,neutral
5062612,neutral
5062613,neutral
5062614,neutral
5062615,good
5062617,bad
5062618,neutral
5062619,good
5062621,good
5062622,neutral
5062623,good
5062625,good
5062626,good
5062628,good
5062629,good
5062630,bad
5062631,good
5062632,neutral
5062635,neutral
5062636,good
5062637,neutral
5062639,good
5062640,neutral
5062645,neutral
5062646,neutral
5062649,neutral
5062651,bad
5062652,bad
5062653,bad
5062654,neutral
5062655,neutral
5062656,neutral
5062657,neutral
5062658,bad
5062659,bad
5062660,bad
5062661,neutral
5062662,neutral
5062663,bad
5062668,neutral
5062669,neutral
5062670,good
5062671,neutral
5062672,bad
5062673,neutral
5062674,neutral
5062676,neutral
5062678,neutral
5062679,neutral
5062680,neutral
5062683,good
5062685,bad
5062686,neutral
5062687,neutral
5062688,neutral
5062689,neutral
5062690,bad
5062691,bad
5062692,neutral
5062693,good
5062694,neutral
5062695,neutral
5062696,neutral
5062697,neutral
5062698,good
5062699,bad
5062702,neutral
5062704,neutral
5062705,bad
5062706,neutral
5062707,neutral
5062708,good
5062709,good
5062710,bad
5062711,neutral
5062712,neutral
5062713,neutral
5062714,neutral
5062717,neutral
5062719,neutral
5062720,neutral
5062721,bad
5062723,bad
5062726,bad
5062727,neutral
5062734,bad
5062735,bad
5062736,good
5062737,good
5062738,good
5062739,bad
5062740,bad
5062741,neutral
5062743,bad
5062744,bad
5062745,bad
5062747,bad
5062748,neutral
5062749,neutral
5062750,bad
5062751,neutral
5062754,neutral
5062755,neutral
5062756,neutral
5065313,bad
5065314,bad
5065315,good
5065316,bad
5065320,neutral
5065321,good
5065322,neutral
5065323,neutral
5065329,neutral
5065333,bad
5065334,bad
5065335,bad
5065336,neutral
5065337,neutral
5065338,neutral
5065339,bad
5065341,bad
5065342,bad
5065343,bad
5065344,good
5065345,bad
5065346,bad
5065348,neutral
5065349,good
5065350,bad
5065351,bad
5065352,bad
5065354,neutral
5065355,neutral
5065356,neutral
5065357,neutral
5065358,neutral
5065359,bad
5065360,neutral
5065361,bad
5065362,neutral
5065363,neutral
5065364,bad
5065365,bad
5065366,neutral
5065367,neutral
5065368,bad
5065369,bad
5065370,bad
5065371,good
5065372,neutral
5065373,neutral
5065374,neutral
5065375,neutral
5065376,bad
5065377,bad
5065379,bad
5065380,bad
5065381,neutral
5065383,bad
5065384,bad
5065385,good
5065387,bad
5065389,neutral
5065390,bad
5065391,bad
5065392,bad
5065395,good
5065396,bad
5065397,neutral
5065398,good
5065399,good
5065400,bad
5065402,good
5065403,good
5065404,good
5065405,good
5065406,good
5065407,bad
5065408,neutral
5065411,bad
5065412,neutral
5065413,good
5065414,bad
5065415,neutral
5065416,bad
5065418,neutral
5065419,bad
5065420,neutral
5065421,neutral
5065422,good
5065423,neutral
5065424,neutral
5065425,neutral
5065426,neutral
5065427,neutral
5065428,neutral
5065429,neutral
5065430,neutral
5065432,neutral
5065435,neutral
5065436,bad
5065437,neutral
5065438,neutral
5065439,good
5065441,good
5065442,bad
5065443,neutral
5065444,bad
5065446,bad
5065447,bad
5065451,bad
5065452,good
5065454,neutral
5065456,neutral
5065457,bad
5065460,bad
5065461,bad
5065462,neutral
5065465,neutral
5065471,neutral
5065472,neutral
5065473,neutral
5065474,neutral
5065475,neutral
5065477,neutral
5065478,neutral
5065479,good
5065480,neutral
5065484,bad
5065485,neutral
5065486,good
5065487,good
5065488,neutral
5065489,neutral
5065490,neutral
5065491,neutral
5065492,neutral
5065493,neutral
5065494,bad
5065496,bad
5065497,neutral
5065498,bad
5065499,neutral
5065500,bad
5065501,bad
5065502,bad
5065503,neutral
5065504,bad
5065505,neutral
5065506,neutral
5065507,neutral
5065508,neutral
5065510,neutral
5065513,neutral
5065515,neutral
5065516,neutral
5065517,neutral
5065518,bad
5065519,bad
5065520,neutral
5065521,neutral
5065526,neutral
5065528,good
5065532,bad
5065533,bad
5065534,good
5065535,bad
5065536,bad
5065537,bad
5065538,bad
5065539,good
5065540,good
5065541,good
5065542,good
5065544,neutral
5065548,bad
5065549,bad
5065550,bad
5065551,bad
5065553,neutral
5065554,neutral
5065556,good
5065558,bad
5065559,bad
5065560,bad
5065561,bad
5065562,bad
5065563,bad
5065566,bad
5065567,bad
5065568,neutral
5065569,neutral
5065570,neutral
5065571,neutral
5065572,bad
5065573,neutral
5065574,bad
5065575,good
5065576,neutral
5065577,neutral
5065578,neutral
5065579,neutral
5065580,bad
5065581,neutral
5065583,neutral
5065585,bad
5065586,neutral
5065587,bad
5065588,neutral
5065589,neutral
5065590,neutral
5065591,neutral
5065592,bad
5065593,neutral
5065594,good
5065597,good
5065598,neutral
5065599,good
5065601,bad
5065602,bad
5065603,neutral
5065605,neutral
5065606,neutral
5065607,good
5065608,bad
5065609,neutral
5065610,good
5065611,bad
5065613,good
5065614,bad
5065615,bad
5065616,bad
5065617,bad
5065618,neutral
5065619,neutral
5065621,bad
5065623,bad
5065624,neutral
5065626,good
5065628,good
5065629,good
5065630,neutral
5065631,good
5065632,neutral
5065633,bad
5065634,bad
5065635,good
5065636,bad
5065637,bad
5065638,bad
5065639,neutral
5065640,neutral
5065641,bad
5065642,neutral
5065644,neutral
5065645,bad
5065646,neutral
5065648,bad
5065649,neutral
5065650,neutral
5065651,neutral
5065654,neutral
5065655,neutral
5065656,good
5065657,bad
5065658,bad
5065659,bad
5065660,bad
5065661,bad
5065663,bad
5065664,bad
5065665,bad
5065667,neutral
5065668,neutral
5065669,neutral
5065670,bad
5065672,bad
5065673,bad
5065674,bad
5065675,bad
5065676,good
5065677,good
5065678,good
5065679,neutral
5065680,good
5065681,neutral
5065682,good
5065683,neutral
5065685,neutral
5065686,bad
5065688,bad
5065689,bad
5065690,bad
5065691,neutral
5065692,bad
5065693,bad
5065694,neutral
5065695,bad
5065696,bad
5065697,neutral
5065698,bad
5065699,bad
5065700,bad
5065702,bad
5065703,neutral
5065704,neutral
5065705,neutral
5065707,bad
5065708,good
5065709,neutral
5065710,neutral
5065711,neutral
5065712,bad
5065714,neutral
5065715,bad
5065716,neutral
5065721,good
5065722,good
5065723,neutral
5065725,good
5065727,good
5065728,good
5065729,neutral
5065730,good
5065731,good
5065732,bad
5065734,neutral
5065735,bad
5065736,bad
5065737,bad
5065738,neutral
5065739,bad
5065740,neutral
5065742,bad
5065743,neutral
5065744,bad
5065746,bad
5065747,good
5065748,good
5065749,neutral
5065750,neutral
5065751,neutral
5065752,bad
5065753,bad
5065754,neutral
5065755,neutral
5065756,neutral
5065757,neutral
5065758,neutral
5065759,bad
5065760,bad
5065761,neutral
5065762,bad
5065763,neutral
5065764,neutral
5065765,neutral
5065766,neutral
5065767,bad
5065768,bad
5065769,neutral
5065770,good
5065771,neutral
5065772,bad
5065773,bad
5065774,neutral
5065775,bad
5065776,good
5065779,neutral
5065781,neutral
5065782,good
5065784,neutral
5065786,bad
5065787,neutral
5065788,neutral
5065789,bad
5065790,bad
5065791,good
5065792,bad
5065793,good
5065795,bad
5065796,bad
5065797,bad
5065798,neutral
5065799,good
5065800,neutral
5065801,neutral
5065803,neutral
5065804,good
5065805,neutral
5065806,neutral
5065807,neutral
5065808,neutral
5065809,neutral
5065810,neutral
5065811,neutral
5065812,neutral
5065813,neutral
5065815,bad
5065816,bad
5065817,bad
5065818,neutral
5065819,good
5065820,neutral
5065821,good
5065822,bad
5065823,neutral
5065824,neutral
5065828,neutral
5065829,neutral
5065830,neutral
5065831,neutral
5065832,neutral
5065833,bad
5065835,neutral
5065836,neutral
5065837,neutral
5065838,bad
5065839,bad
5065841,neutral
5066361,bad
5066362,neutral
5066363,neutral
5066364,neutral
5066365,bad
5066367,neutral
5066368,neutral
5066369,neutral
5066370,neutral
5066371,neutral
5066372,neutral
5066373,bad
5066378,neutral
5066379,bad
5066380,good
5066381,good
5066382,neutral
5066383,good
5066384,neutral
5066388,neutral
5066390,good
5066391,neutral
5066394,neutral
5066398,neutral
5066399,neutral
5066400,neutral
5066402,neutral
5066403,neutral
5066404,neutral
5066406,good
5066407,good
5066411,neutral
5066412,bad
5066414,good
5066415,neutral
5066416,good
5066417,bad
5066418,bad
5066419,bad
5066420,bad
5066421,bad
5066422,bad
5066423,bad
5066425,bad
5066426,bad
5066427,neutral
5066428,bad
5066429,neutral
5066430,bad
5066431,neutral
5066432,bad
5066433,neutral
5066434,bad
5066435,bad
5066436,neutral
5066437,neutral
5066441,bad
5066442,neutral
5066443,bad
5066444,neutral
5066445,neutral
5066446,bad
5066447,neutral
5066448,neutral
5066449,neutral
5066450,bad
5066451,neutral
5066452,bad
5066453,neutral
5066454,neutral
5066458,bad
5066463,good
5066464,good
5066465,bad
5066466,neutral
5066467,bad
5066471,bad
5066472,bad
5066473,bad
5066474,bad
5066475,bad
5066477,bad
5066478,bad
5066480,neutral
5066481,neutral
5066482,bad
5066483,neutral
5066484,bad
5066486,good
5066487,bad
5066488,bad
5066490,bad
5066491,bad
5066492,bad
5066493,bad
5066495,neutral
5066496,neutral
5066497,bad
5066498,neutral
5066499,neutral
5066500,neutral
5066501,neutral
5066502,neutral
5066504,neutral
5066505,neutral
5066506,bad
5066507,neutral
5066508,bad
5066509,neutral
5066510,bad
5066511,bad
5066512,neutral
5066513,bad
5066514,bad
5066516,neutral
5066517,bad
5066518,neutral
5066519,neutral
5066520,good
5066521,neutral
5066522,good
5066523,bad
5066529,neutral
5066530,bad
5066531,neutral
5066532,neutral
5066533,bad
5066534,neutral
5066535,neutral
5066536,neutral
5066539,good
5066540,good
5066542,bad
5066543,neutral
5066544,good
5066546,neutral
5066547,neutral
5066548,neutral
5066549,bad
5066550,neutral
5066551,neutral
5066553,bad
5066554,neutral
5066558,good
5066559,good
5066561,neutral
5066562,neutral
5066563,bad
5066565,good
5066566,good
5066569,good
5066570,neutral
5066571,neutral
5066572,neutral
5066574,bad
5066581,neutral
5066582,good
5066583,good
5066586,neutral
5066587,bad
5066588,bad
5066589,good
5066590,bad
5066591,bad
5066592,neutral
5066595,bad
5066596,bad
5066597,bad
5066598,bad
5066601,bad
5066602,bad
5066603,neutral
5066604,neutral
5066605,neutral
5066606,bad
5066607,neutral
5066610,neutral
5066611,neutral
5066612,bad
5066614,bad
5066615,neutral
5066616,bad
5066617,neutral
5066618,neutral
5066619,neutral
5066620,bad
5066621,bad
5066622,neutral
5066625,neutral
5066626,bad
5066627,bad
5066631,neutral
5066632,neutral
5066635,bad
5066636,bad
5066637,neutral
5066643,neutral
5066644,neutral
5066646,neutral
5066647,bad
5066648,good
5066650,bad
5066651,good
5066652,bad
5066653,good
5066654,bad
5066655,bad
5066656,bad
5066657,bad
5066658,good
5066659,bad
5066660,good
5066661,good
5066662,good
5066663,bad
5066664,neutral
5066666,bad
5066667,bad
5066668,bad
5066670,bad
5066671,neutral
5066672,neutral
5066673,neutral
5066674,good
5066675,neutral
5066676,neutral
5066680,bad
5066681,neutral
5066682,bad
5066683,bad
5066684,neutral
5066687,neutral
5066689,neutral
5066690,bad
5066691,neutral
5066692,bad
5066693,bad
5066694,bad
5066696,bad
5066697,bad
5066698,bad
5066700,neutral
5066701,bad
5066705,neutral
5066706,good
5066707,good
5066708,neutral
5066709,bad
5066710,neutral
5066711,neutral
5066716,good
5066717,bad
5066719,neutral
5066720,bad
5066721,bad
5066724,good
5066727,good
5066731,good
5066733,bad
5066734,neutral
5066735,neutral
5066736,neutral
5066737,bad
5066738,good
5066739,neutral
5066742,good
5066745,good
5066746,neutral
5066747,neutral
5066748,neutral
5066749,neutral
5066750,neutral
5066751,neutral
5066754,neutral
5066755,bad
5066756,neutral
5066757,bad
5066758,neutral
5066759,bad
5066761,bad
5066762,bad
5066765,neutral
5066766,neutral
5066767,neutral
5066768,neutral
5066770,neutral
5066771,neutral
5066774,bad
5066775,neutral
5066777,neutral
5066778,neutral
5066779,neutral
5066783,bad
5066784,neutral
5066785,bad
5066790,neutral
5066791,good
5066792,neutral
5066793,neutral
5066794,neutral
5066799,neutral
5066800,neutral
5066801,neutral
5066802,neutral
5066803,good
5066805,neutral
5066808,bad
5066809,neutral
5066810,neutral
5066811,neutral
5066812,neutral
5066814,neutral
5066816,neutral
5066817,bad
5066819,bad
5066820,bad
5066821,bad
5066822,neutral
5066823,neutral
5066824,neutral
5066825,bad
5066826,bad
5066827,neutral
5066831,bad
5066832,neutral
5066833,neutral
5066834,neutral
5066835,neutral
5066836,neutral
5066837,neutral
5066838,neutral
5066839,bad
5066840,bad
5066841,good
5066842,neutral
5066843,neutral
5066844,bad
5066845,bad
5066846,neutral
5066847,bad
5066848,neutral
5066850,neutral
5066858,neutral
5066859,neutral
5066860,neutral
5066862,neutral
5066864,neutral
5066865,neutral
5066866,neutral
5066867,good
5066868,good
5066869,good
5066870,bad
5066871,good
5066872,neutral
5066873,neutral
5066874,neutral
5066875,good
5066876,neutral
5066877,good
5066878,good
5066879,bad
5066880,bad
5066883,bad
5066884,neutral
5066885,neutral
5066886,neutral
5066888,bad
5066889,neutral
5066890,bad
5066891,bad
5066892,neutral
5066893,neutral
5066895,bad
5066898,neutral
5066899,good
5066900,good
5066901,bad
5066906,bad
5066907,neutral
5066908,bad
5066909,neutral
5066910,neutral
5066911,neutral
5066912,bad
5066913,neutral
5066914,bad
5066915,neutral
5066916,neutral
5066917,good
5066918,good
5066919,neutral
5066920,neutral
5066921,neutral
5066922,bad
5066923,neutral
5066924,neutral
5066925,neutral
5066926,bad
5066927,neutral
5066928,neutral
5066929,neutral
5066930,neutral
5066931,neutral
5066932,neutral
5066935,neutral
5066936,neutral
5066937,bad
5066939,neutral
5066940,bad
5066941,bad
5066942,neutral
5066943,neutral
5066944,good
5066949,good
5066950,bad
5066951,bad
5066952,neutral
5066953,good
5066954,neutral
5066955,neutral
5066956,neutral
5066959,bad
5066960,bad
5066961,neutral
5066962,neutral
5066963,neutral
5066964,neutral
5066965,good
5066966,neutral
5066967,neutral
5066968,neutral
5066969,good
5066971,neutral
5066973,good
5066974,neutral
5066975,neutral
5066977,neutral
5066978,bad
5066979,neutral
5066980,good
5066981,neutral
5066982,neutral
5066983,neutral
5066984,neutral
5066985,bad
5066986,neutral
5066988,bad
5066993,bad
5066994,good
5066995,good
5066996,good
5066997,good
5066999,bad
5067000,bad
5067001,good
5067002,neutral
5067003,neutral
5067004,neutral
5067005,neutral
5067006,neutral
5067015,bad
5067016,neutral
5067017,good
5067018,bad
5067019,neutral
5067020,bad
5067021,neutral
5067022,neutral
5067023,neutral
5067024,neutral
5067025,neutral
5067026,neutral
5067027,neutral
5067028,neutral
5067029,good
5067030,good
5067032,neutral
5067033,bad
5067035,neutral
5067038,bad
5067039,neutral
5067040,neutral
5067041,neutral
5067042,bad
5067044,bad
5067045,neutral
5067048,bad
5067050,neutral
5067051,bad
5067052,bad
5067054,neutral
5067055,neutral
5067056,neutral
5067057,neutral
5067059,good
5067060,neutral
5067061,neutral
5067062,neutral
5067063,bad
5067064,bad
5067065,bad
5067066,neutral
5067067,bad
5067070,bad
5067071,bad
5067073,bad
5067074,bad
5067075,bad
5067076,neutral
5067077,bad
5067078,neutral
5067079,good
5067080,good
5067081,good
5067083,bad
5067084,bad
5067085,neutral
5067086,neutral
5067087,bad
5067088,neutral
5067089,neutral
5067090,neutral
5067092,neutral
5067095,neutral
5067096,bad
5067097,bad
5067098,neutral
5067099,bad
5067100,bad
5067101,bad
5067102,bad
5067103,bad
5067106,bad
5067107,bad
5067112,neutral
5067114,bad
5067115,neutral
5067116,neutral
5067117,neutral
5067118,neutral
5067124,neutral
5067125,good
5067126,good
5067127,neutral
5067129,neutral
5067131,good
5067132,neutral
5067133,neutral
5067134,neutral
5067137,bad
5067138,neutral
5067139,neutral
5067140,neutral
5067141,neutral
5067142,neutral
5067143,neutral
5067144,neutral
5067145,neutral
5067146,neutral
5067147,neutral
5067148,bad
5067149,neutral
5067152,neutral
5067154,neutral
5067155,neutral
5067157,bad
5067158,bad
5067159,bad
5067160,neutral
5067161,bad
5067162,bad
5067163,neutral
5067164,good
5067165,bad
5067166,bad
5067167,good
5067168,good
5067169,bad
5067170,good
5067171,neutral
5067172,good
5067173,good
5067174,good
5067175,good
5067177,bad
5067178,bad
5067179,bad
5067180,good
5067182,bad
5067183,neutral
5067184,bad
5067185,bad
5067186,neutral
5067187,bad
5067188,neutral
5067189,bad
5067190,bad
5067191,neutral
5067192,bad
5067193,bad
5067194,good
5067195,good
5067196,good
5067197,good
5067198,good
5067199,neutral
5067200,bad
5067201,neutral
5067202,neutral
5067203,neutral
5067205,neutral
5067206,bad
5067207,bad
5067208,bad
5067209,bad
5067210,bad
5067212,neutral
5067213,neutral
5067214,neutral
5067215,neutral
5067216,neutral
5067217,neutral
5067218,neutral
5067219,good
5067222,good
5067223,neutral
5067224,neutral
5067225,neutral
5067226,neutral
5067228,neutral
5067232,neutral
5067233,neutral
5067236,neutral
5067237,neutral
5067238,neutral
5067239,neutral
5067240,bad
5067241,good
5067242,bad
5067243,neutral
5067244,neutral
5067245,neutral
5067246,neutral
5067247,neutral
5067248,bad
5067249,bad
5067253,bad
5067254,bad
5067255,bad
5067256,good
5067257,bad
5067258,neutral
5067259,neutral
5067260,neutral
5067261,neutral
5067262,bad
5067263,neutral
5067264,neutral
5067265,good
5067266,neutral
5067267,good
5067268,neutral
5067273,neutral
5067274,neutral
5067275,bad
5067276,bad
5067277,bad
5067278,neutral
5067279,neutral
5067280,neutral
5067281,bad
5067282,neutral
5067283,neutral
5067284,good
5067285,good
5067286,neutral
5067287,bad
5067288,bad
5067289,neutral
5067290,neutral
5067291,bad
5067292,neutral
5067294,neutral
5067295,neutral
5067296,neutral
5067298,neutral
5067299,good
5067300,bad
5067301,good
5067302,good
5067303,neutral
5067304,neutral
5067306,neutral
5067307,neutral
5067308,neutral
5067309,neutral
5067310,bad
5067311,bad
5067312,neutral
5067313,bad
5067314,bad
5067315,neutral
5067316,neutral
5067317,bad
5067318,bad
5067320,neutral
5067321,good
5067322,good
5067326,neutral
5067327,neutral
5067328,neutral
5067329,neutral
5067332,bad
5067333,neutral
5067336,bad
5067337,bad
5067338,neutral
5067339,neutral
5067340,neutral
5067341,neutral
5067342,neutral
5067343,neutral
5067344,neutral
5067345,bad
5067346,neutral
5067347,neutral
5067348,bad
5067349,bad
5067351,neutral
5067352,neutral
5067353,neutral
5067354,neutral
5067355,neutral
5067356,neutral
5067357,neutral
5067358,good
5067359,good
5067360,good
5067362,neutral
5067363,bad
5067366,neutral
5067367,bad
5067368,bad
5067369,neutral
5067370,bad
5067371,neutral
5067372,neutral
5067373,neutral
5067374,neutral
5067375,neutral
5067376,neutral
5067377,neutral
5067378,bad
5067379,bad
5067380,neutral
5067381,neutral
5067382,good
5067385,neutral
5067386,bad
5067387,neutral
5067388,neutral
5067390,bad
5067391,good
5067392,bad
5067393,bad
5067394,good
5067395,neutral
5067399,neutral
5067400,neutral
5067402,good
5067403,neutral
5067404,neutral
5067406,neutral
5067407,bad
